PUBMED_ID,URI,TRAIT
25663218,http://www.ebi.ac.uk/efo/EFO_0005665,white matter hyperintensity measurement
25663231,http://www.ebi.ac.uk/efo/EFO_0002508,parkinson's disease
25663231,http://www.ebi.ac.uk/efo/EFO_0007021,Lewy body measurement
25665007,http://purl.obolibrary.org/obo/GO_0072718,response to cisplatin
25665007,http://www.ebi.ac.uk/efo/EFO_0004238,hearing loss
25665007,http://www.ebi.ac.uk/efo/EFO_0006951,ototoxicity
25670933,http://www.ebi.ac.uk/efo/EFO_0006802,response to red blood cell transfusion
25670933,http://www.ebi.ac.uk/efo/EFO_0006804,alloimmunization
25670933,http://www.orpha.net/ORDO/Orphanet_232,sickle cell anemia
25672763,http://www.ebi.ac.uk/efo/EFO_0004276,stevens-johnson syndrome
25672763,http://www.ebi.ac.uk/efo/EFO_0004775,toxic epidermal necrolysis
25672763,http://www.ebi.ac.uk/efo/EFO_0006997,response to cold medicine
25672891,http://www.ebi.ac.uk/efo/EFO_0000649,periodontitis
25673412,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
25673412,http://www.ebi.ac.uk/efo/EFO_0004343,waist-hip ratio
25673413,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
25695618,http://www.ebi.ac.uk/efo/EFO_0000537,hypertension
25695618,http://www.ebi.ac.uk/efo/EFO_0005202,response to hydrochlorothiazide
25695618,http://www.ebi.ac.uk/efo/EFO_0006944,systolic blood pressure change measurement
25695618,http://www.ebi.ac.uk/efo/EFO_0006945,diastolic blood pressure change measurement
25705158,http://www.ebi.ac.uk/efo/EFO_0000195,metabolic syndrome
25705159,http://purl.obolibrary.org/obo/HP_0012115,hepatitis
25705162,http://www.ebi.ac.uk/efo/EFO_0004309,platelet count
25705849,http://www.ebi.ac.uk/efo/EFO_0006942,facial pigmentation measurement
25706626,http://www.ebi.ac.uk/efo/EFO_0004235,exfoliation syndrome
25710614,http://www.ebi.ac.uk/efo/EFO_0007016,food allergy measurement
25710614,http://www.ebi.ac.uk/efo/EFO_0007017,peanut allergy measurement
25710614,http://www.ebi.ac.uk/efo/EFO_0007018,egg allergy measurement
25710614,http://www.ebi.ac.uk/efo/EFO_0007019,milk allergy measurement
25710658,http://www.ebi.ac.uk/efo/EFO_0000220,acute lymphoblastic leukemia
25710658,http://www.ebi.ac.uk/efo/EFO_0003100,peripheral neuropathy
25710658,http://www.ebi.ac.uk/efo/EFO_0006950,response to vincristine
25713168,http://www.ebi.ac.uk/efo/EFO_0006959,gene methylation measurement
25722978,http://www.ebi.ac.uk/efo/EFO_0001065,endometriosis
25729143,http://www.ebi.ac.uk/efo/EFO_0004887,maximal oxygen uptake measurement
25742292,http://www.ebi.ac.uk/efo/EFO_0006918,female fertility
25742292,http://www.ebi.ac.uk/efo/EFO_0006923,fertility measurement
25758996,http://www.ebi.ac.uk/efo/EFO_0006947,red wine liking measurement
25758996,http://www.ebi.ac.uk/efo/EFO_0006948,white wine liking measurement
25758998,http://www.ebi.ac.uk/efo/EFO_0007034,seropositivity measurement
25760438,http://www.ebi.ac.uk/efo/EFO_0001360,type ii diabetes mellitus
25760438,http://www.ebi.ac.uk/efo/EFO_0005937,longitudinal BMI measurement
25763902,http://www.orpha.net/ORDO/Orphanet_93930,bladder exstrophy
25772935,http://www.ebi.ac.uk/efo/EFO_0004286,venous thromboembolism
25774636,http://www.orpha.net/ORDO/Orphanet_3389,tuberculosis
25775280,http://purl.obolibrary.org/obo/HP_0000175,cleft palate
25775280,http://www.ebi.ac.uk/efo/EFO_0003959,cleft lip
25778476,http://www.ebi.ac.uk/efo/EFO_0000249,Alzheimers disease
25781172,http://www.ebi.ac.uk/efo/EFO_0000289,bipolar disorder
25781172,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia
25781172,http://www.ebi.ac.uk/efo/EFO_0007037,cytomegalovirus seropositivity
25781172,http://www.ebi.ac.uk/efo/EFO_0007047,Toxoplasma gondii seropositivity
25781172,http://www.ebi.ac.uk/efo/EFO_0007050,HSV1 seropositivity
25781442,http://www.ebi.ac.uk/efo/EFO_0005842,colorectal cancer
25781442,http://www.ebi.ac.uk/efo/EFO_0007010,drug use measurement
25781442,http://www.ebi.ac.uk/efo/EFO_0007012,NSAID use measurement
25781442,http://www.ebi.ac.uk/efo/EFO_0007013,aspirin use measurement
25784220,http://www.ebi.ac.uk/efo/EFO_0005423,adolescent idiopathic scoliosis
25786224,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
25786224,http://www.orpha.net/ORDO/Orphanet_391311,susceptibility to viral and mycobacterial infections
25798622,http://www.ebi.ac.uk/efo/EFO_0002614,insulin resistance
25799145,http://www.ebi.ac.uk/efo/EFO_0003780,Behcet's disease
25802187,http://www.ebi.ac.uk/efo/EFO_0004239,chronic hepatitis B infection
25811787,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
25811787,http://www.ebi.ac.uk/efo/EFO_0004531,urate measurement
25811787,http://www.ebi.ac.uk/efo/EFO_0005935,overweight body mass index status
25811787,http://www.ebi.ac.uk/efo/EFO_0005936,underweight body mass index status
25811787,http://www.ebi.ac.uk/efo/EFO_0007041,obese body mass index status
25813999,http://www.ebi.ac.uk/efo/EFO_0006954,response to triamcinolone acetonide
25813999,http://www.ebi.ac.uk/efo/EFO_0006956,intraocular pressure change measurement
25820613,http://www.ebi.ac.uk/efo/EFO_0007040,blood lead measurement
25823570,http://www.ebi.ac.uk/efo/EFO_0004345,corneal topography
25823570,http://www.ebi.ac.uk/efo/EFO_0005318,axial length measurement
25823687,http://www.ebi.ac.uk/efo/EFO_0003060,non-small cell lung carcinoma
25823687,http://www.ebi.ac.uk/efo/EFO_0004647,response to platinum based chemotherapy
25823687,http://www.ebi.ac.uk/efo/EFO_0007053,myelosupression
25823930,http://www.ebi.ac.uk/efo/EFO_0003826,salivary gland neoplasm
25824743,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
25826619,http://www.ebi.ac.uk/efo/EFO_0000681,renal cell carcinoma
25827505,http://www.ebi.ac.uk/efo/EFO_0000289,bipolar disorder
25827949,http://www.ebi.ac.uk/efo/EFO_0003834,cutaneous lupus erythematosus
25839716,http://www.ebi.ac.uk/efo/EFO_0007042,polychlorinated biphenyls measurement
25848760,http://www.ebi.ac.uk/efo/EFO_1000648,developmental dysplasia of the hip
25849990,http://www.ebi.ac.uk/efo/EFO_0004251,myeloproliferative disorder
25855136,http://www.ebi.ac.uk/efo/EFO_0004193,basal cell carcinoma
25855579,http://www.ebi.ac.uk/efo/EFO_0002892,thyroid carcinoma
25862617,http://www.ebi.ac.uk/efo/EFO_0002690,systemic lupus erythematosus
25865352,http://www.ebi.ac.uk/efo/EFO_0000274,atopic eczema
25865494,http://www.ebi.ac.uk/efo/EFO_0007118,sitting height ratio
25866641,http://www.ebi.ac.uk/efo/EFO_0000409,disease free survival
25866641,http://www.ebi.ac.uk/efo/EFO_0000638,overall survival time
25866641,http://www.ebi.ac.uk/efo/EFO_0004288,colonic neoplasm
25866641,http://www.ebi.ac.uk/efo/EFO_0005842,colorectal cancer
25866641,http://www.ebi.ac.uk/efo/EFO_0007054,microsatellite instability measurement
25866641,http://www.ebi.ac.uk/efo/EFO_1000657,rectum cancer
25867717,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
25867717,http://www.ebi.ac.uk/efo/EFO_0000409,disease free survival
25869804,http://www.ebi.ac.uk/efo/EFO_0004363,information processing speed
25869804,http://www.ebi.ac.uk/efo/EFO_0007046,executive function
25875332,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
25877299,http://www.ebi.ac.uk/efo/EFO_1000566,Testicular Germ Cell Tumor
25881214,http://www.ebi.ac.uk/efo/EFO_0003776,coronary artery bypass
25881214,http://www.ebi.ac.uk/efo/EFO_0007051,vein graft stenosis
25884002,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
25884002,http://www.ebi.ac.uk/efo/EFO_0004570,bilirubin measurement
25884002,http://www.ebi.ac.uk/efo/EFO_0004612,high density lipoprotein cholesterol measurement
25884002,http://www.ebi.ac.uk/efo/EFO_0004833,neutrophil count
25886283,http://www.ebi.ac.uk/efo/EFO_0004838,calcium measurement
25886283,http://www.ebi.ac.uk/efo/EFO_0004845,magnesium measurement
25888059,http://www.ebi.ac.uk/efo/EFO_0007119,Sasang constitutional medicine type
25888059,http://www.ebi.ac.uk/efo/EFO_0007120,Tae-Yang
25888059,http://www.ebi.ac.uk/efo/EFO_0007121,So-Yang
25888059,http://www.ebi.ac.uk/efo/EFO_0007122,Tae-Eum
25888059,http://www.ebi.ac.uk/efo/EFO_0007123,So-Eum
25890600,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
25890600,http://www.ebi.ac.uk/efo/EFO_0000714,survival time
25890600,http://www.ebi.ac.uk/efo/EFO_1000649,estrogen receptor positive breast cancer
25890600,http://www.ebi.ac.uk/efo/EFO_1000650,estrogen receptor negative breast cancer
25896417,http://purl.obolibrary.org/obo/GO_0031960,response to corticosteroid
25896417,http://purl.obolibrary.org/obo/GO_0034097,response to cytokine
25896417,http://www.ebi.ac.uk/efo/EFO_0004810,interleukin-6 measurement
25896534,http://www.ebi.ac.uk/efo/EFO_0000685,rheumatoid arthritis
25896534,http://www.ebi.ac.uk/efo/EFO_0004653,response to tnf antagonist
25897833,http://purl.obolibrary.org/obo/HP_0000708,behavioral abnormality
25897833,http://www.ebi.ac.uk/efo/EFO_0004247,mood disorder
25897833,http://www.ebi.ac.uk/efo/EFO_0004720,prion disease
25897833,http://www.ebi.ac.uk/efo/EFO_0005940,psychotic symptoms
25897834,http://www.ebi.ac.uk/efo/EFO_0003761,unipolar depression
25897834,http://www.ebi.ac.uk/efo/EFO_0005658,response to selective serotonin reuptake inhibitor
25898001,http://www.ebi.ac.uk/efo/EFO_0007117,carotid artery intima media thickness
25898129,http://purl.obolibrary.org/obo/GO_0036273,response to statin
25898129,http://www.ebi.ac.uk/efo/EFO_0004611,low density lipoprotein cholesterol measurement
25898920,http://www.ebi.ac.uk/efo/EFO_0004531,urate measurement
25898920,http://www.ebi.ac.uk/efo/EFO_0005664,blood metabolite measurement
25898920,http://www.ebi.ac.uk/efo/EFO_0006957,X12063 measurement
25898920,http://www.ebi.ac.uk/efo/EFO_0006958,mannose measurement
25903422,http://www.ebi.ac.uk/efo/EFO_0000676,psoriasis
25914168,http://purl.obolibrary.org/obo/GO_0035456,response to interferon beta
25914168,http://www.ebi.ac.uk/efo/EFO_0003885,multiple sclerosis
25917933,http://www.ebi.ac.uk/efo/EFO_0000289,bipolar disorder
25917933,http://www.ebi.ac.uk/efo/EFO_0004321,attempted suicide
25917933,http://www.ebi.ac.uk/efo/EFO_0006882,suicide behaviour measurement
25918132,http://www.ebi.ac.uk/efo/EFO_0000270,asthma
25918132,http://www.ebi.ac.uk/efo/EFO_0006995,response to diisocyanate
25918517,http://www.ebi.ac.uk/efo/EFO_0004300,longevity
25918841,http://www.ebi.ac.uk/efo/EFO_1000656,sporadic Creutzfeld Jacobs disease
25918995,http://www.ebi.ac.uk/efo/EFO_0007052,adult antisocial behaviour mesaurement
25934476,http://www.ebi.ac.uk/efo/EFO_0006955,ADAMTS13 activity measurement
25935106,http://www.ebi.ac.uk/efo/EFO_1000651,recalcitrant atopic dermatitis
25935875,http://www.ebi.ac.uk/efo/EFO_0005672,acute coronary syndrome
25935875,http://www.ebi.ac.uk/efo/EFO_0007007,ticagrelor measurement
25935875,http://www.ebi.ac.uk/efo/EFO_0007020,AR-C124910XX measurement
25936594,http://www.ebi.ac.uk/efo/EFO_0001359,type i diabetes mellitus
25936594,http://www.ebi.ac.uk/efo/EFO_0006812,autoimmune thyroid disease
25939597,http://www.ebi.ac.uk/efo/EFO_0001663,prostate carcinoma
25939597,http://www.ebi.ac.uk/efo/EFO_0006999,cancer aggressiveness measurement
25939597,http://www.ebi.ac.uk/efo/EFO_0007000,Gleason score measurement
25939698,http://www.ebi.ac.uk/efo/EFO_0000676,psoriasis
25944848,http://purl.obolibrary.org/obo/GO_0036276,response to antidepressant
25944848,http://purl.obolibrary.org/obo/GO_0036277,response to anticonvulsant
25944848,http://purl.obolibrary.org/obo/GO_0097332,response to antipsychotic drug
25944848,http://purl.obolibrary.org/obo/GO_0097333,response to olanzapine
25944848,http://www.ebi.ac.uk/efo/EFO_0000289,bipolar disorder
25944848,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia
25944848,http://www.ebi.ac.uk/efo/EFO_0003761,unipolar depression
25944848,http://www.ebi.ac.uk/efo/EFO_0007635,concentration dose ratio
25948407,http://www.ebi.ac.uk/efo/EFO_0000612,myocardial infarction
25948407,http://www.ebi.ac.uk/efo/EFO_0003776,coronary artery bypass
25950743,http://purl.obolibrary.org/obo/HP_0100578,lipoatrophy
25950743,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
25950743,http://www.ebi.ac.uk/efo/EFO_0006998,response to stavudine
25953783,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
25953783,http://www.ebi.ac.uk/efo/EFO_0005937,longitudinal BMI measurement
25956309,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
25961943,http://www.ebi.ac.uk/efo/EFO_0004530,triglyceride measurement
25961943,http://www.ebi.ac.uk/efo/EFO_0004574,total cholesterol measurement
25961943,http://www.ebi.ac.uk/efo/EFO_0004611,low density lipoprotein cholesterol measurement
25961943,http://www.ebi.ac.uk/efo/EFO_0004612,high density lipoprotein cholesterol measurement
25963331,http://www.ebi.ac.uk/efo/EFO_0006988,endophenotype
25963547,http://purl.obolibrary.org/obo/GO_0009314,response to radiation
25963547,http://www.ebi.ac.uk/efo/EFO_0001073,obesity
25963547,http://www.ebi.ac.uk/efo/EFO_1000654,childhood cancer
25963972,http://www.ebi.ac.uk/efo/EFO_0003784,skin pigmentation
25963972,http://www.ebi.ac.uk/efo/EFO_0004795,skin sensitivity to sun
25964295,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
25964295,http://www.ebi.ac.uk/efo/EFO_0000714,survival time
25964295,http://www.ebi.ac.uk/efo/EFO_0007613,response to endocrine therapy
25964295,http://www.ebi.ac.uk/efo/EFO_1000649,estrogen receptor positive breast cancer
25964295,http://www.ebi.ac.uk/efo/EFO_1000650,estrogen receptor negative breast cancer
25967671,http://www.ebi.ac.uk/efo/EFO_0004274,gout
25972035,http://www.ebi.ac.uk/efo/EFO_0004838,calcium measurement
25979521,http://www.ebi.ac.uk/efo/EFO_0004314,forced expiratory volume
25979521,http://www.ebi.ac.uk/efo/EFO_0006992,response to biological dust exposure
25979521,http://www.ebi.ac.uk/efo/EFO_0006993,response to mineral dust exposure
25979521,http://www.ebi.ac.uk/efo/EFO_0006994,response to gases and fumes exposure
25985088,http://www.ebi.ac.uk/efo/EFO_0007124,salivary gland lesion
25985088,http://www.ebi.ac.uk/efo/EFO_0007125,lachrymal gland lesion
25985088,http://www.ebi.ac.uk/efo/EFO_1000780,autoimmune pancreatitis type 1
25986216,http://www.ebi.ac.uk/efo/EFO_0000614,narcolepsy with cataplexy
25987243,http://purl.obolibrary.org/obo/GO_0036274,response to lapatinib
25987243,http://www.ebi.ac.uk/efo/EFO_0004228,drug-induced liver injury
25987507,http://www.ebi.ac.uk/efo/EFO_0004847,age at onset
25987507,http://www.ebi.ac.uk/efo/EFO_0007585,Cannabis use
25987507,http://www.ebi.ac.uk/efo/EFO_0007586,Cannabis use initiation
25987655,http://www.ebi.ac.uk/efo/EFO_0000220,acute lymphoblastic leukemia
25987655,http://www.ebi.ac.uk/efo/EFO_0004881,asparaginase hypersensitivity
25988933,http://www.ebi.ac.uk/efo/EFO_0001358,post-traumatic stress disorder
25990418,http://www.ebi.ac.uk/efo/EFO_0005842,colorectal cancer
25993607,http://www.ebi.ac.uk/efo/EFO_0007660,neuroticism measurement
26007630,http://www.ebi.ac.uk/efo/EFO_0000203,monoclonal gammopathy
26007630,http://www.ebi.ac.uk/efo/EFO_0001378,multiple myeloma
26014426,http://www.ebi.ac.uk/efo/EFO_0004696,sex hormone globulin binding measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0004697,estradiol measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0004730,hormone measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0004768,follicle stimulating hormone measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0004908,testosterone measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0007001,dehydroepiandrosterone sulphate measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0007002,luteinizing hormone measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0007003,prolactin measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0007004,progesterone  measurement
26014426,http://www.ebi.ac.uk/efo/EFO_0007005,free androgen index
26015512,http://purl.obolibrary.org/obo/GO_1901555,response to paclitaxel
26015512,http://www.ebi.ac.uk/efo/EFO_0003100,peripheral neuropathy
26015512,http://www.ebi.ac.uk/efo/EFO_0006952,cytotoxicity measurement
26024889,http://purl.obolibrary.org/obo/GO_0070527,platelet aggregation
26025128,http://purl.obolibrary.org/obo/GO_0031960,response to corticosteroid
26025128,http://www.ebi.ac.uk/efo/EFO_0000270,asthma
26025128,http://www.ebi.ac.uk/efo/EFO_0007591,bone mineral accretion measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007040,blood lead measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007575,blood aluminium measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007576,blood cadmium measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007577,blood cobalt measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007578,blood copper measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007579,blood chromium measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007580,blood mercury measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007581,blood manganese measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007582,blood molybdenum measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007583,blood nickel measurement
26025379,http://www.ebi.ac.uk/efo/EFO_0007584,blood zinc measurement
26028593,http://www.ebi.ac.uk/efo/EFO_0004194,IgA glomerulonephritis
26029870,http://www.ebi.ac.uk/efo/EFO_1000478,pituitary gland adenoma
26030142,http://www.ebi.ac.uk/efo/EFO_0004518,serum creatinine measurement
26030142,http://www.ebi.ac.uk/efo/EFO_0007647,response to vancomycin
26030142,http://www.ebi.ac.uk/efo/EFO_0007648,vancomycin trough measurement
26030142,http://www.ebi.ac.uk/efo/EFO_0007649,renal elimination rate measurement
26030696,http://www.ebi.ac.uk/efo/EFO_0007626,emphysema imaging measurement
26030696,http://www.ebi.ac.uk/efo/EFO_0007627,airway imaging measurement
26030696,http://www.ebi.ac.uk/efo/EFO_0007628,gas trapping measurement
26031901,http://www.ebi.ac.uk/efo/EFO_0000270,asthma
26031901,http://www.ebi.ac.uk/efo/EFO_0005921,FEV change measurement
26031901,http://www.ebi.ac.uk/efo/EFO_0007676,response to zileuton
26034056,http://www.ebi.ac.uk/efo/EFO_0001663,prostate carcinoma
26039976,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
26039976,http://www.ebi.ac.uk/efo/EFO_0006319,HIV viral set point measurement
26041818,http://www.ebi.ac.uk/efo/EFO_0007620,areal bone mineral density
26041818,http://www.ebi.ac.uk/efo/EFO_0007621,bone mineral content measurement
26049409,http://www.ebi.ac.uk/efo/EFO_0000249,Alzheimers disease
26053186,http://www.ebi.ac.uk/efo/EFO_0004318,smoking behavior
26053186,http://www.ebi.ac.uk/efo/EFO_0007014,3-hydroxypropylmercapturic acid measurement
26053186,http://www.ebi.ac.uk/efo/EFO_0007015,3-hydroxy-1-methylpropylmercapturic acid measurement
26058915,http://www.ebi.ac.uk/efo/EFO_0004845,magnesium measurement
26067905,http://www.ebi.ac.uk/efo/EFO_0004599,acute graft vs. host disease
26067905,http://www.ebi.ac.uk/efo/EFO_0007044,response to allogeneic hematopoietic stem cell transplant
26068415,http://www.ebi.ac.uk/efo/EFO_0004622,sphingolipid measurement
26068415,http://www.ebi.ac.uk/efo/EFO_0005059,acylcarnitine measurement
26068415,http://www.ebi.ac.uk/efo/EFO_0005134,amino acid measurement
26068415,http://www.ebi.ac.uk/efo/EFO_0005664,blood metabolite measurement
26068415,http://www.ebi.ac.uk/efo/EFO_0007630,glycerophospholipid measurement
26068415,http://www.ebi.ac.uk/efo/EFO_0007631,hexose measurement
26073756,http://www.ebi.ac.uk/efo/EFO_0007614,asthma exacerbation measurement
26075790,http://www.ebi.ac.uk/efo/EFO_0006462,ovarian mucinous adenocarcinoma
26077951,http://www.orpha.net/ORDO/Orphanet_278,corticobasal degeneration
